Year,Education,Gender,Area,Major,Graduates,Employed
2014,72 Higher university degree (Master),Males,Kanta-Häme,Education,6,
2014,72 Higher university degree (Master),Males,Pirkanmaa,Education,22,18
2014,72 Higher university degree (Master),Males,Päijät-Häme,Education,9,
2014,72 Higher university degree (Master),Males,Kymenlaakso,Education,3,
2014,72 Higher university degree (Master),Males,South Karelia,Education,4,
2014,72 Higher university degree (Master),Males,Etelä-Savo,Education,6,
2014,72 Higher university degree (Master),Males,Pohjois-Savo,Education,15,14
2014,72 Higher university degree (Master),Males,North Karelia,Education,7,
2014,72 Higher university degree (Master),Males,Central Finland,Education,22,17
2014,72 Higher university degree (Master),Males,South Ostrobothnia,Education,12,10
2014,72 Higher university degree (Master),Males,Ostrobothnia,Education,9,
2014,72 Higher university degree (Master),Males,Central Ostrobothnia,Education,6,
2014,72 Higher university degree (Master),Males,North Ostrobothnia,Education,28,20
2014,72 Higher university degree (Master),Males,Kainuu,Education,3,
2014,72 Higher university degree (Master),Males,Lapland,Education,9,
2014,72 Higher university degree (Master),Males,Åland,Education,,
2014,72 Higher university degree (Master),Males,Unknown,Education,,
2014,72 Higher university degree (Master),Females,Total,Education,1216,990
2014,72 Higher university degree (Master),Females,Uusimaa,Education,411,358
2014,72 Higher university degree (Master),Females,Varsinais-Suomi,Education,100,77
2014,72 Higher university degree (Master),Females,Satakunta,Education,39,35
2014,72 Higher university degree (Master),Females,Kanta-Häme,Education,22,18
2014,72 Higher university degree (Master),Females,Pirkanmaa,Education,99,83
2014,72 Higher university degree (Master),Females,Päijät-Häme,Education,30,27
2014,72 Higher university degree (Master),Females,Kymenlaakso,Education,28,24
2014,72 Higher university degree (Master),Females,South Karelia,Education,26,24
2014,72 Higher university degree (Master),Females,Etelä-Savo,Education,16,15
2014,72 Higher university degree (Master),Females,Pohjois-Savo,Education,33,23
2014,72 Higher university degree (Master),Females,North Karelia,Education,50,35
2014,72 Higher university degree (Master),Females,Central Finland,Education,71,49
2014,72 Higher university degree (Master),Females,South Ostrobothnia,Education,30,26
2014,72 Higher university degree (Master),Females,Ostrobothnia,Education,60,50
2014,72 Higher university degree (Master),Females,Central Ostrobothnia,Education,10,9
2014,72 Higher university degree (Master),Females,North Ostrobothnia,Education,127,89
2014,72 Higher university degree (Master),Females,Kainuu,Education,19,15
2014,72 Higher university degree (Master),Females,Lapland,Education,43,31
2014,72 Higher university degree (Master),Females,Åland,Education,,
2014,72 Higher university degree (Master),Females,Unknown,Education,2,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Total,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Uusimaa,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Varsinais-Suomi,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Satakunta,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Kanta-Häme,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Pirkanmaa,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Päijät-Häme,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Kymenlaakso,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,South Karelia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Etelä-Savo,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Pohjois-Savo,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,North Karelia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Central Finland,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,South Ostrobothnia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Ostrobothnia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Central Ostrobothnia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,North Ostrobothnia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Kainuu,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Lapland,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Åland,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Both sexes,Unknown,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Total,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Uusimaa,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Varsinais-Suomi,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Satakunta,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Kanta-Häme,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Pirkanmaa,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Päijät-Häme,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Kymenlaakso,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,South Karelia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Etelä-Savo,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Pohjois-Savo,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,North Karelia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Central Finland,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,South Ostrobothnia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Ostrobothnia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Central Ostrobothnia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,North Ostrobothnia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Kainuu,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Lapland,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Åland,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Males,Unknown,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Total,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Uusimaa,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Varsinais-Suomi,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Satakunta,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Kanta-Häme,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Pirkanmaa,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Päijät-Häme,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Kymenlaakso,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,South Karelia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Etelä-Savo,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Pohjois-Savo,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,North Karelia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Central Finland,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,South Ostrobothnia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Ostrobothnia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Central Ostrobothnia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,North Ostrobothnia,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Kainuu,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Lapland,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Åland,Education,,
2014,"73 Professional specialisation in medicine, veterinary and dentistry",Females,Unknown,Education,,
2014,81 Licentiate's degree,Both sexes,Total,Education,4,
2014,81 Licentiate's degree,Both sexes,Uusimaa,Education,3,
2014,81 Licentiate's degree,Both sexes,Varsinais-Suomi,Education,,
2014,81 Licentiate's degree,Both sexes,Satakunta,Education,,
2014,81 Licentiate's degree,Both sexes,Kanta-Häme,Education,1,
2014,81 Licentiate's degree,Both sexes,Pirkanmaa,Education,,
2014,81 Licentiate's degree,Both sexes,Päijät-Häme,Education,,
2014,81 Licentiate's degree,Both sexes,Kymenlaakso,Education,,
2014,81 Licentiate's degree,Both sexes,South Karelia,Education,,
2014,81 Licentiate's degree,Both sexes,Etelä-Savo,Education,,
2014,81 Licentiate's degree,Both sexes,Pohjois-Savo,Education,,
2014,81 Licentiate's degree,Both sexes,North Karelia,Education,,
2014,81 Licentiate's degree,Both sexes,Central Finland,Education,,
2014,81 Licentiate's degree,Both sexes,South Ostrobothnia,Education,,
2014,81 Licentiate's degree,Both sexes,Ostrobothnia,Education,,
2014,81 Licentiate's degree,Both sexes,Central Ostrobothnia,Education,,
2014,81 Licentiate's degree,Both sexes,North Ostrobothnia,Education,,
2014,81 Licentiate's degree,Both sexes,Kainuu,Education,,
2014,81 Licentiate's degree,Both sexes,Lapland,Education,,
2014,81 Licentiate's degree,Both sexes,Åland,Education,,
2014,81 Licentiate's degree,Both sexes,Unknown,Education,,
2014,81 Licentiate's degree,Males,Total,Education,1,
2014,81 Licentiate's degree,Males,Uusimaa,Education,1,
2014,81 Licentiate's degree,Males,Varsinais-Suomi,Education,,
2014,81 Licentiate's degree,Males,Satakunta,Education,,
2014,81 Licentiate's degree,Males,Kanta-Häme,Education,,
2014,81 Licentiate's degree,Males,Pirkanmaa,Education,,
2014,81 Licentiate's degree,Males,Päijät-Häme,Education,,
2014,81 Licentiate's degree,Males,Kymenlaakso,Education,,
2014,81 Licentiate's degree,Males,South Karelia,Education,,
2014,81 Licentiate's degree,Males,Etelä-Savo,Education,,
2014,81 Licentiate's degree,Males,Pohjois-Savo,Education,,
2014,81 Licentiate's degree,Males,North Karelia,Education,,
2014,81 Licentiate's degree,Males,Central Finland,Education,,
2014,81 Licentiate's degree,Males,South Ostrobothnia,Education,,
2014,81 Licentiate's degree,Males,Ostrobothnia,Education,,
2014,81 Licentiate's degree,Males,Central Ostrobothnia,Education,,
2014,81 Licentiate's degree,Males,North Ostrobothnia,Education,,
2014,81 Licentiate's degree,Males,Kainuu,Education,,
2014,81 Licentiate's degree,Males,Lapland,Education,,
2014,81 Licentiate's degree,Males,Åland,Education,,
2014,81 Licentiate's degree,Males,Unknown,Education,,
2014,81 Licentiate's degree,Females,Total,Education,3,
2014,81 Licentiate's degree,Females,Uusimaa,Education,2,
2014,81 Licentiate's degree,Females,Varsinais-Suomi,Education,,
2014,81 Licentiate's degree,Females,Satakunta,Education,,
2014,81 Licentiate's degree,Females,Kanta-Häme,Education,1,
2014,81 Licentiate's degree,Females,Pirkanmaa,Education,,
2014,81 Licentiate's degree,Females,Päijät-Häme,Education,,
2014,81 Licentiate's degree,Females,Kymenlaakso,Education,,
2014,81 Licentiate's degree,Females,South Karelia,Education,,
2014,81 Licentiate's degree,Females,Etelä-Savo,Education,,
2014,81 Licentiate's degree,Females,Pohjois-Savo,Education,,
2014,81 Licentiate's degree,Females,North Karelia,Education,,
2014,81 Licentiate's degree,Females,Central Finland,Education,,
2014,81 Licentiate's degree,Females,South Ostrobothnia,Education,,
2014,81 Licentiate's degree,Females,Ostrobothnia,Education,,
2014,81 Licentiate's degree,Females,Central Ostrobothnia,Education,,
2014,81 Licentiate's degree,Females,North Ostrobothnia,Education,,
2014,81 Licentiate's degree,Females,Kainuu,Education,,
2014,81 Licentiate's degree,Females,Lapland,Education,,
2014,81 Licentiate's degree,Females,Åland,Education,,
2014,81 Licentiate's degree,Females,Unknown,Education,,
2014,82 Doctoral or equivalent level,Both sexes,Total,Education,70,57
2014,82 Doctoral or equivalent level,Both sexes,Uusimaa,Education,14,14
2014,82 Doctoral or equivalent level,Both sexes,Varsinais-Suomi,Education,7,
2014,82 Doctoral or equivalent level,Both sexes,Satakunta,Education,,
2014,82 Doctoral or equivalent level,Both sexes,Kanta-Häme,Education,2,
2014,82 Doctoral or equivalent level,Both sexes,Pirkanmaa,Education,6,
